SaleID,price
200000,1153.3418
200001,2419.146
200002,9111.693
200003,954.88196
200004,1765.5161
200005,891.5748
200006,427.6642
200007,3107.316
200008,11989.932
200009,590.9766
200010,573.9948
200011,3051.046
200012,5441.321
200013,7172.874
200014,1373.6692
200015,280.38342
200016,1510.3665
200017,8114.602
200018,7724.4907
200019,1119.7754
200020,23951.174
200021,8486.111
200022,2552.3596
200023,1479.7567
200024,898.7379
200025,7234.175
200026,511.52954
200027,12616.17
200028,4197.051
200029,7796.0884
200030,17678.357
200031,16384.455
200032,611.9958
200033,14181.203
200034,3382.4382
200035,1890.2584
200036,13410.088
200037,5425.872
200038,1516.9246
200039,292.37143
200040,575.0355
200041,17899.809
200042,436.22635
200043,6456.3657
200044,19235.316
200045,507.27078
200046,13677.927
200047,17274.973
200048,2399.059
200049,3224.8196
200050,860.26514
200051,4313.308
200052,4575.003
200053,534.47815
200054,13745.501
200055,10975.137
200056,4375.7026
200057,3329.5803
200058,1515.1992
200059,5499.8164
200060,8600.659
200061,1166.6099
200062,5522.225
200063,8252.579
200064,1289.4258
200065,1700.4298
200066,672.39014
200067,9620.041
200068,191.08905
200069,17470.732
200070,9450.14
200071,322.50647
200072,6456.9214
200073,19417.143
200074,4470.004
200075,8942.978
200076,2795.1465
200077,369.12045
200078,344.59204
200079,2569.9414
200080,3264.3962
200081,2179.0762
200082,4017.4526
200083,292.1708
200084,1396.2239
200085,2027.349
200086,7378.262
200087,3326.774
200088,2669.1123
200089,40389.89
200090,2570.3828
200091,205.33618
200092,1424.8307
200093,14388.458
200094,6383.1113
200095,5847.7554
200096,2534.941
200097,1104.5275
200098,437.96265
200099,33716.6
200100,20452.8
200101,7420.829
200102,1897.9735
200103,10337.953
200104,5582.065
200105,4309.481
200106,8099.0503
200107,2309.8762
200108,14928.817
200109,7497.5596
200110,1144.4856
200111,1809.5233
200112,1838.732
200113,767.1674
200114,2272.3596
200115,1076.889
200116,13938.181
200117,15540.061
200118,78172.67
200119,223.48787
200120,3332.2344
200121,2636.8125
200122,622.5843
200123,2542.9204
200124,58379.902
200125,612.15326
200126,2907.9001
200127,15802.631
200128,1780.1791
200129,6036.3486
200130,3881.0505
200131,2320.2085
200132,1868.697
200133,3428.742
200134,1433.7189
200135,2936.4543
200136,3982.639
200137,529.69763
200138,10125.739
200139,6858.131
200140,2663.0127
200141,1414.6863
200142,6677.924
200143,2393.681
200144,1404.6335
200145,6542.875
200146,2602.5947
200147,4431.111
200148,1999.459
200149,208.97227
200150,10951.575
200151,10077.13
200152,404.64026
200153,521.47876
200154,7013.8877
200155,2509.5566
200156,16162.16
200157,8034.8853
200158,11470.255
200159,4804.866
200160,6590.45
200161,6863.397
200162,6766.4985
200163,5007.2275
200164,17132.406
200165,13351.771
200166,23776.482
200167,3996.621
200168,34585.465
200169,666.25885
200170,2322.899
200171,8672.702
200172,1822.7635
200173,36410.266
200174,588.9359
200175,2476.7046
200176,9441.588
200177,6361.4277
200178,5457.1465
200179,3801.7368
200180,802.06116
200181,14731.418
200182,4785.0127
200183,4070.6604
200184,2328.9197
200185,4179.506
200186,5855.0435
200187,5898.4414
200188,8625.63
200189,7477.2993
200190,3143.8313
200191,3451.775
200192,994.4096
200193,4374.858
200194,7134.732
200195,2086.7664
200196,954.40027
200197,21993.572
200198,1485.6492
200199,4631.082
200200,649.6698
200201,7656.135
200202,2148.6992
200203,3027.6995
200204,8368.528
200205,5546.7827
200206,1108.6003
200207,5825.2183
200208,6122.7754
200209,1966.773
200210,14861.273
200211,5650.868
200212,6964.8086
200213,8859.345
200214,20508.666
200215,7598.0938
200216,3405.3242
200217,1367.9828
200218,11032.02
200219,1170.5168
200220,2677.7358
200221,7924.5005
200222,2139.4673
200223,782.139
200224,11760.877
200225,3266.5613
200226,1832.7941
200227,7413.548
200228,180.52711
200229,6439.9165
200230,8510.7295
200231,5282.838
200232,980.1098
200233,8033.8203
200234,339.10257
200235,8579.055
200236,8382.508
200237,5071.2505
200238,6819.671
200239,8594.288
200240,24836.951
200241,10054.805
200242,4007.0803
200243,2717.9368
200244,6506.427
200245,3941.93
200246,3919.6533
200247,1921.1714
200248,288.38657
200249,8781.117
200250,20312.61
200251,10569.952
200252,959.856
200253,11929.207
200254,11183.172
200255,6666.934
200256,2996.883
200257,7364.4775
200258,3585.4443
200259,8247.989
200260,1463.282
200261,4125.9707
200262,2065.8228
200263,9314.917
200264,6647.6016
200265,4223.756
200266,1424.1621
200267,15172.644
200268,7060.296
200269,3889.0356
200270,7286.46
200271,2803.4653
200272,2431.5757
200273,17351.324
200274,486.48727
200275,14177.255
200276,2843.5522
200277,2708.0767
200278,1591.4554
200279,8300.607
200280,3814.0154
200281,824.30286
200282,12884.685
200283,6808.928
200284,324.48984
200285,5064.981
200286,3102.0945
200287,11595.128
200288,11413.966
200289,3256.7227
200290,7266.045
200291,6831.8335
200292,2018.2566
200293,8075.492
200294,6030.1943
200295,4393.1733
200296,3213.9785
200297,5615.2754
200298,1206.1337
200299,4134.671
200300,7826.7114
200301,4895.4854
200302,1901.5887
200303,6000.5156
200304,2438.5522
200305,4009.299
200306,3512.59
200307,15124.675
200308,3310.6917
200309,1558.6478
200310,1006.4121
200311,1206.3563
200312,11511.178
200313,1691.3593
200314,4477.9727
200315,2342.2183
200316,39822.984
200317,2480.8833
200318,280.0198
200319,10132.969
200320,3320.032
200321,25000.229
200322,15187.598
200323,1452.4518
200324,24836.504
200325,5605.148
200326,2321.655
200327,24528.922
200328,1693.0634
200329,8052.616
200330,1865.7719
200331,1388.0782
200332,12254.632
200333,1253.1565
200334,488.06076
200335,4179.8545
200336,1403.7196
200337,1210.2574
200338,2136.428
200339,13264.066
200340,26525.102
200341,2500.3564
200342,6192.343
200343,2147.7688
200344,5694.612
200345,7087.2397
200346,1191.3777
200347,11284.22
200348,9688.313
200349,557.17883
200350,7980.8877
200351,2191.6555
200352,760.04047
200353,1645.8656
200354,3528.752
200355,593.2981
200356,3797.004
200357,1261.7094
200358,2823.285
200359,5810.474
200360,15962.968
200361,1786.0016
200362,2020.2733
200363,1650.5305
200364,6717.523
200365,7236.6987
200366,932.23883
200367,5879.205
200368,7017.842
200369,5720.6533
200370,971.49255
200371,9984.645
200372,836.29614
200373,922.4886
200374,2108.3894
200375,1112.9507
200376,2781.01
200377,1610.0308
200378,1208.1145
200379,1572.447
200380,774.83264
200381,6103.2637
200382,32821.426
200383,2708.6978
200384,3661.0378
200385,1167.9391
200386,2236.0625
200387,6633.658
200388,7432.7744
200389,5352.0293
200390,260.8501
200391,3830.5457
200392,903.2144
200393,2749.275
200394,2436.0945
200395,139.21454
200396,2297.6265
200397,971.1878
200398,2098.004
200399,934.0439
200400,1860.8662
200401,4713.635
200402,2319.657
200403,5262.5728
200404,458.13907
200405,696.0488
200406,2205.622
200407,1415.0491
200408,6673.5127
200409,9528.179
200410,4631.8164
200411,1222.6156
200412,22137.328
200413,10809.43
200414,4726.6504
200415,9769.661
200416,7969.4014
200417,2003.8893
200418,848.1817
200419,12585.013
200420,19342.979
200421,1499.7914
200422,1542.9958
200423,1164.2401
200424,51937.664
200425,8906.763
200426,4085.2869
200427,17771.37
200428,1257.6832
200429,4270.4316
200430,7677.7114
200431,2748.9568
200432,3827.0925
200433,16673.613
200434,629.80695
200435,5194.1724
200436,9628.6875
200437,813.856
200438,139.34256
200439,1504.6185
200440,2558.048
200441,1837.1453
200442,2159.7332
200443,5179.819
200444,1218.054
200445,2917.1233
200446,3641.5957
200447,7741.1606
200448,16057.642
200449,1251.3077
200450,2078.6213
200451,934.8538
200452,3308.3826
200453,3252.3528
200454,1853.5673
200455,8617.799
200456,1118.451
200457,1784.6934
200458,733.7741
200459,3895.7915
200460,2845.4436
200461,3480.0818
200462,4000.638
200463,8537.691
200464,1190.8884
200465,10238.929
200466,2123.8743
200467,2833.349
200468,2287.9768
200469,192.59932
200470,9154.434
200471,381.73102
200472,11702.325
200473,50299.18
200474,2108.1611
200475,3941.211
200476,12604.293
200477,4766.139
200478,4816.838
200479,841.0875
200480,6655.014
200481,1824.4448
200482,1354.2502
200483,2465.58
200484,2258.5518
200485,4264.3945
200486,5536.2617
200487,10088.973
200488,1111.2208
200489,7567.4688
200490,9042.901
200491,7455.176
200492,17128.17
200493,99.05702
200494,2391.7576
200495,6052.1064
200496,281.4653
200497,644.1049
200498,15431.116
200499,773.0076
200500,6151.2246
200501,4000.8057
200502,1920.9532
200503,302.88443
200504,2831.8325
200505,5931.5435
200506,134.96127
200507,3458.0378
200508,2252.564
200509,1202.9288
200510,9577.614
200511,10840.089
200512,24697.72
200513,15862.32
200514,12971.341
200515,636.4948
200516,21093.85
200517,9582.933
200518,2328.5037
200519,11775.372
200520,1618.1449
200521,23683.082
200522,148.43182
200523,4431.2046
200524,6930.2734
200525,494.66388
200526,383.4881
200527,3561.5457
200528,3582.736
200529,594.3539
200530,6997.84
200531,14753.554
200532,1073.5583
200533,19147.918
200534,1301.8729
200535,188.62625
200536,1280.472
200537,1194.6714
200538,3392.7712
200539,6577.118
200540,2698.0608
200541,2699.8638
200542,2240.0823
200543,3984.6377
200544,447.68802
200545,3729.2234
200546,8720.926
200547,4390.1323
200548,4830.534
200549,13483.305
200550,13877.497
200551,352.53183
200552,10207.616
200553,251.85089
200554,10169.929
200555,1897.3423
200556,8769.524
200557,11833.2295
200558,7561.398
200559,923.83813
200560,2751.2273
200561,4330.79
200562,19525.785
200563,6284.0503
200564,9642.535
200565,25527.986
200566,7924.3447
200567,1895.098
200568,9658.512
200569,157.37744
200570,1908.9579
200571,3276.7844
200572,10029.397
200573,16153.561
200574,1097.7952
200575,1514.4937
200576,900.1825
200577,782.08856
200578,21513.117
200579,210.66962
200580,5220.4966
200581,1401.9713
200582,6337.4277
200583,1089.8295
200584,18080.88
