SaleID,price
200000,1245.029
200001,2148.9106
200002,8324.611
200003,992.29407
200004,2001.4149
200005,1066.801
200006,428.2933
200007,2843.4043
200008,11834.525
200009,598.9352
200010,664.4662
200011,2893.0825
200012,5647.5894
200013,7347.8325
200014,1172.5167
200015,264.1847
200016,1763.18
200017,7912.9478
200018,6468.695
200019,868.78766
200020,24524.645
200021,7996.415
200022,2037.3307
200023,1496.4076
200024,1092.9008
200025,7246.6997
200026,507.08572
200027,12295.862
200028,4110.5645
200029,7545.467
200030,20186.45
200031,14603.247
200032,615.6928
200033,14093.349
200034,3094.7966
200035,2002.1428
200036,13287.356
200037,5777.588
200038,1605.2251
200039,360.871
200040,596.3813
200041,23735.158
200042,447.4659
200043,7101.5435
200044,19238.05
200045,499.48065
200046,13396.281
200047,17224.148
200048,2351.986
200049,3062.6787
200050,823.78564
200051,4358.687
200052,4149.2603
200053,518.32904
200054,15157.221
200055,10724.869
200056,4664.6064
200057,3426.2292
200058,1247.8918
200059,5332.559
200060,8561.786
200061,1127.6202
200062,5566.041
200063,7758.104
200064,1299.1262
200065,1636.8499
200066,524.18134
200067,9919.246
200068,202.1458
200069,17062.51
200070,8547.504
200071,325.4015
200072,6589.6714
200073,18800.66
200074,4292.1113
200075,10123.014
200076,3037.749
200077,317.66013
200078,366.2161
200079,2529.7363
200080,3141.1182
200081,2145.5771
200082,3675.9468
200083,406.4029
200084,1245.8989
200085,1272.2054
200086,7463.773
200087,3752.4854
200088,2496.6409
200089,39202.094
200090,2652.1616
200091,197.45947
200092,1499.997
200093,17209.121
200094,6362.671
200095,5975.5737
200096,2364.731
200097,1184.6783
200098,447.1818
200099,26772.607
200100,20021.877
200101,7304.0396
200102,1818.1721
200103,9834.692
200104,5021.707
200105,4444.136
200106,7710.524
200107,2302.3484
200108,12750.238
200109,7261.7866
200110,925.09174
200111,1909.9355
200112,1794.3312
200113,652.1449
200114,2072.5093
200115,1192.6132
200116,14036.383
200117,16803.035
200118,72573.18
200119,202.30182
200120,3105.6636
200121,2587.902
200122,670.1437
200123,2518.7783
200124,57768.4
200125,609.28625
200126,2999.693
200127,15901.6
200128,1674.5233
200129,5989.344
200130,3970.4358
200131,2336.3333
200132,2089.3918
200133,3324.2107
200134,1417.1877
200135,3007.9001
200136,4006.7046
200137,809.72253
200138,10270.578
200139,6648.975
200140,2705.7676
200141,1470.3379
200142,6093.82
200143,3863.5574
200144,1439.7126
200145,6319.143
200146,2639.6191
200147,4634.639
200148,2101.6685
200149,215.5812
200150,11430.281
200151,6195.31
200152,797.096
200153,512.64124
200154,7116.127
200155,2376.9324
200156,16192.273
200157,7989.7505
200158,10483.397
200159,2407.106
200160,6793.916
200161,6215.1685
200162,6685.841
200163,2854.0698
200164,17199.842
200165,13861.495
200166,23901.166
200167,3966.8696
200168,38694.926
200169,692.573
200170,2298.9585
200171,8899.639
200172,1977.3096
200173,35660.37
200174,686.1937
200175,2514.0105
200176,8636.214
200177,6160.901
200178,5733.4272
200179,3538.3542
200180,906.52924
200181,16527.627
200182,4662.331
200183,2953.8
200184,2421.9958
200185,4094.5042
200186,4031.714
